Title,Summary,Date
ذخایر آب کشور افزایش یافت,بررسی آمار دفتر اطلاعات و داده های آب کشور نشان می دهد از ۱۴ تا ۱۸دی ماه با وقوع بارش های زمستانه ۲۰میلیون متر مکعب به حجم ذخایر سدهای کشور افزوده شده است.,1400/10/20
تولید نفت آمریکا کاهش یافت,هوای بسیار سرد باعث شده تا تولید نفت در برخی مناطق آمریکا و کانادا کاهش یابد.,1400/10/19
قطع انشعاب گاز ۵۳ جایگاه CNG در تهران,مدیرکل استاندارد تهران گفت: از ابتدای بازرسی‌ها در سال جاری، انشعاب گاز ۵۳جایگاه پرخطر، قطع شده‌ است.,1400/10/19
ماجرای هوا فروشی به جای بنزین,نگرانی از فروش هوا به جای بنزین از یک کلیپ خبری آغاز شد؛ در این فیلم با اشاره به اختلاف عدد نشان داده شده روی صفحه نمایشگر با میزان لیتر خارج شده بنزین به موضوع تقلب در این حوزه اشاره شد.,1400/10/19
نفت به ۹۰دلار می رسد؟,نفت سال ۲۰۲۲ را با قدرت آغاز کرد و نخستین هفته سال نوی میلادی را با رشد چشمگیر قیمت به پایان برد.,1400/10/19
تقلب در تولید روغن موتور خودروها / چگونه کارکرد روغن ها نصف شد؟,آیا تا به حال به این موضوع فکر کردید که چرا روغن موتور خودروی شما به جای ۸ هزار کیلومتر ۴ یا ۵ هزار کیلومتر کار می کند؟,1400/10/19
روسیه و ترکیه قرارداد ۴ساله انتقال گاز امضا کردند,شرکت صادرات گازپروم روسیه و شرکت بوتاس ترکیه قرارداد جدیدی به مدت ۴ سال برای تامین ۵.۷۵ میلیارد متر مکعب گاز در سال از طریق خط لوله گاز ترکیش استریم امضا کردند.,1400/10/19
برق هسته ای امروز وارد مدار می‌شود,سخنگوی صنعت برق از پایان یافتن تعمیرات اساسی نیروگاه اتمی بوشهر خبر داد و گفت: پیش‌بینی شده که این نیروگاه امروز در مدار تولید قرار بگیرد.,1400/10/19
توسعه گازی ایران از مسیر روسیه می‌ گذرد؟,رییس گروه مطالعات انرژی وین گفت: اکنون که پیش‌نویس قرارداد استراتژیک جدیدی در دست تهیه است، احتمالا بار دیگر، خزر و میادین چالوس و سردار جنگل، مورد بحث قرار خواهد گرفت.,1400/10/19
تابستان خاموشی ها شروع می شود,معاون وزیر نیرو در امور برق و انرژی گفت: از هم اکنون برنامه‌ریزی برای پیک سال آینده آغاز شده است و تمام تلاش وزارت نیرو این است که تابستان بدون مشکل سپری شود.,1400/10/19
دریاچه ارومیه کوچک شد,مدیرعامل شرکت آب منطقه ای آذربایجان غربی گفت: تراز دریاچه ارومیه ۶۰ سانتیمتر کاهش یافته است.,1400/10/19
بازار مشتقه نفت راه اندازی می شود,با ابلاغ دستورالعمل معاملات آتی در بورس انرژی، یک گام بزرگ برای راه‌ اندازی بازار مشتقه نفت‌خام یا فرآورده‌ های نفتی در کشور برداشته شد.,1400/10/19
ایران و ترکمنستان در بخش پتروشیمی همکاری می کنند,وزیر امور خارجه ترکمنستان ضمن اشاره به گذشته خوب همکاری‌های حوزه انرژی این کشور با ایران گفت: با توجه به پتانسیل و زیرساخت‌های موجود، عزم و اراده قاطع برای توسعه همکاری‌ها داریم.,1400/10/18
قطع آب در برخی روستاهای سیستان و بلوچستان و هرمزگان,مدیرکل دفتر بحران و پدافند غیرعامل شرکت مهندسی آب و فاضلاب کشور گفت: به علت فروکش نکردن سیلاب در برخی روستا‌های استان سیستان و بلوچستان و هرمزگان، امکان دسترسی به آب شرب وجود ندارد و آبرسانی با تانکر انجام می‌شود.,1400/10/18
سیل به تاسیسات برق جنوب خسارت زد,سخنگوی صنعت برق ایران گفت: سیل اخیر در جنوب کشور طبق برآورد اولیه بالغ بر ۱۰۰میلیارد تومان خسارت به تاسیسات برق وارد کرده است.,1400/10/18
ورودی آب دریاچه ارومیه ۷۲درصد کاهش یافت,مدیرعامل شرکت آب منطقه ای آذربایجان غربی گفت: ورودی آب به سدهای حوضه دریاچه ارومیه ۷۲درصد کاهش یافته که نشان دهنده کم آبی قابل توجه است.,1400/10/18
دیدار وزیر نفت با هیات ترکمنستان,وزیر نفت در دیدار با هیات ترکمنستان با بیان اینکه زیرساخت کافی برای واردات و سوآپ گاز وجود دارد، گفت: برای انتقال ۴۰ میلیون مترمکعب گاز در روز یا ۱۰ تا ۱۵ میلیارد مترمکعب در سال آمادگی داریم.,1400/10/18
پول فروش نفت ایران وصول می شود,مدیرعامل شرکت ملی نفت ایران گفت: فروش نفت و میعانات گازی ایران افزایش خوبی داشته است و پول نفت صادراتی وصول می‌شود. برنامه داریم که ظرفیت تولید نفت را تا پایان سال ۱۴۰۰ به عدد قبل از تحریم‌ها بازگردانیم.,1400/10/18
چه میزان برق از ایران به افغانستان می رود؟,مشاور وزیر نیرو در امور بین‌الملل، ظرفیت انتقال برق ایران به افغانستان را ۱۷۵ مگاوات برشمرد و گفت: اکنون ۱۱۰ مگاوات برق به این کشور صادر می‌شود.,1400/10/18
آمادگی تولید سه میلیون بشکه نفت تا دو ماه دیگر وجود دارد,مدیرعامل شرکت ملی مناطق نفت‌خیز جنوب با تشریح مهم‌ترین اقدام‌های این شرکت در سه‌ ماهه اخیر از تدوین و ارائه برنامه پنج‌ساله نفت‌خیز جنوب به شرکت ملی نفت ایران خبر داد و گفت: شرکت ملی مناطق نفت‌خیز جنوب برای تولید ۳ میلیون بشکه نفت تا پایان امسال آمادگی دارد و سرمایه‌گذاران خارجی پای کار آمدند.,1400/10/18
چرا کشورهای بزرگ نگران وضعیت قزاقستان هستند؟,کارشناس حوزه بین‌الملل انرژی گفت: از دهه 1980 میلادی قزاقستان بعنوان یک کشورصادرکننده نفت و گاز و اورانیوم خام و غنی‌سازی شده قابل اعتماد به روسیه، چین و اروپا شناخته شد. درنتیجه بدلیل ذخائر غنی نفت، گاز، ذغال سنگ و اورانیوم بعنوان تامین‌کننده امنیت انرژی مورد نیاز کشورهای مختلف در شرق و غرب شناخته شد.,1400/10/18
ماجرای اعتراض سراسری در قزاقستان چه بود؟,لغو سقف قیمتی ال‌‌‌‌‌‌‌‌‌‌‌‌‌‌ پی‌‌‌‌‌‌‌‌‌‌‌‌‌‌جی در بخش خرده‌ فروشی سوخت در قزاقستان منجر به رشد انفجاری بهای این حامل انرژی ارزان و اعتراضات گسترده مردمی در این کشور شد.,1400/10/18
تولید نفت عراق به ۴.۲۳ میلیون بشکه در روز رسید,عراق در ماه دسامبر ۴.۲۳ میلیون بشکه در روز نفت تولید کرده و ۱۰۲ درصد به قرارداد اوپک پلاس پایبند بوده است.,1400/10/17
تلاش عربستان برای کاهش قیمت نفت,عربستان قیمت رسمی فروش نفت خام سبک عرب به بازار آسیا را در ماه فوریه ۱.۱۰ دلار در هر بشکه پایین آورده و به پایین‌ترین رقم طی سه‌ماهه گذشته رسانده است.,1400/10/17
رکوردشکنی رشد هفتگی قیمت نفت,قیمت نفت در معاملات روز جمعه بازار جهانی تحت تاثیر نگرانیهای عرضه در بحبوجه افزایش ناآرامیها در قزاقستان و اختلالات در لیبی، افزایش یافت و به سوی بزرگترین رشد هفتگی از اواسط ماه دسامبر پیش می رود.,1400/10/17
نفت برنت ۱.۵ درصد جهش کرد,قیمت هر بشکه نفت برنت دریای شمال امروز با ۴۸ سنت معادل ۰.۶ درصد افزایش به ۸۲ دلار و ۴۷ سنت رسید.,1400/10/17
سهم ۵درصدی ایران از سوآپ گازی,از ۱۱دی، همزمان با آغاز سال جدید میلادی سوآپ گاز بین ترکمنستان، ایران و آذربایجان آغاز شد.,1400/10/15
پرداخت خسارت قطع برق آغاز شد,مدیرعامل شرکت مدیریت شبکه برق ایران گفت: پرداخت خسارت‌های ناشی از نوسانات برق آغاز شده و در حال پرداخت است.,1400/10/15
خاموشی ها به منازل نمی رسد,سخنگوی صنعت برق گفت: در حال حاضر هیچ مشترک خانگی با محدودیت تامین برق مواجه نشده و هیچ برنامه ای برای اعمال محدودیت برای بخش خانگی نداریم.,1400/10/15
۲سد کشور سرریز شد,طبق بررسی سامانه اطلاعاتی سدهای کشور، در نتیجه جبهه‌های بارشی اخیر، سدهای شمیل و نیان و استقلال در استان هرمزگان سر ریز کردند.,1400/10/15
تولید نفت اوپک پلاس افزایش پیدا می کند,وزیران اوپک پلاس در دیدار روز سه شنبه خود با پیش بینی موقتی بودن تاثیر شیوع اومیکرون بر تقاضا، ادامه افزایش تدریجی تولید در فوریه را تصویب کردند.,1400/10/15
یک خبر خوش نفتی,خجسته مهر گفت: با اجرای پروژه‌های چاه محور، ظرفیت تولید نفت کشور به قبل از زمان تحریم‌ها بر خواهد گشت.,1400/10/15
اتصال برق ایران و روسیه از اردیبهشت,اتصال شبکه برق ایران و روسیه در قالب کریدور انرژی شمال کشور از ۲ مسیر پیگیری می‌شود و مطابق پیش‌بینی‌ها عملیات اجرایی این پروژه از اردیبهشت ۱۴۰۱ آغاز خواهد شد.,1400/10/15
بدهی عراق به زودی پرداخت می شود,سخنگوی وزارت برق عراق گفت: وزارت برق عراق آمادگی خود را برای پرداخت همه طلب ایران اعلام کرده است و به زودی به صندوق اعتباری بانک تجارت عراق واریز می‌شود.,1400/10/15
توضیحات اوجی درباره اجرای طرح پایلوت توزیع بنزین,سخنگوی کمیسیون انرژی از حضور جواد اوجی در نشست امروز کمیسیون خبر داد و گفت: قرار نیست در روش جدید عرضه بنزین قیمت‌آن افزایش یابد.,1400/10/14
مخالفت کمیسیون انرژی با تغییر سهمیه بندی بنزین,سخنگوی کمیسیون انرژی مجلس شورای اسلامی تاکید کرد: اکثریت اعضای کمیسیون انرژی مجلس شورای اسلامی زمان اجرای طرح بازتوزیع یارانه بنزین را مناسب ندانسته و لازم است این طرح با تعامل و همفکری فراقوه ای مورد بررسی و ارزیابی قرار گیرد.,1400/10/14
خاموشی ها آغاز شد,سخنگوی صنعت برق گفت: باتوجه به محدودیت در تامین سوخت نیروگاه‌ها، تامین برق برای صنایع در حد سقف مصرف تعریف شده است.,1400/10/14
خسارت سیل جنوبی ها جبران می شود,مدیرعامل شرکت تولید، انتقال و توزیع نیروی برق ایران گفت: ۳۰۰میلیارد ریال اعتبار به حساب شرکت‌ های توزیع برق برای شبکه‌ های آسیب دیده در استان‌ های سیستان و بلوچستان، کرمان، هرمزگان و فارس اختصاص یافته و واریز شد.,1400/10/14
شنیده ها از توافق جدید اوپک پلاس,منابع آگاه اوپک پلاس روز سه شنبه به رویترز گفته اند که این گروه تولید کنندگان عمده نفت به علت پیش بینی تاثیر کوتاه مدت گونه اومیکرون ویروس کرونا بر تقاضای جهانی، بر پایبندی به ادامه افزایش ماهانه تولید نفت برای ماه فوریه (بهمن - اسفند) توافق کرده اند.,1400/10/14
۴.۵ میلیون متر مکعب گاز سوآپ می شود,وزیر نفت گفت: از روز دوشنبه سوآپ گازی میان کشورهای ایران، ترکمنستان و آذربایجان بر اساس قراردادی که در اجلاس ترکمنستان به امضا رسیده بود، آغاز شده است.,1400/10/14
شرایط برای اجرای طرح آزمایشی اعطای سهمیه سوخت به افراد مناسب نیست,سخنگوی کمیسیون انرژی مجلس گفته است برخی نمایندگان شرایط اقتصادی کشور را مناسب اجرای طرح آزمایشی اعطای سهمیه سوخت به افراد به جای خودرو‌ها نمی‌دانند.,1400/10/14
افزایش قیمت بنزین در بودجه۱۴۰۱ منتفی است,رییس کمیسیون انرژی مجلس گفت: مجلس و دولت قصد افزایش بنزین را در سال آینده ندارند و این موضوع در بودجه ۱۴۰۱ منتفی است.,1400/10/14
توصیه وزیر نفت به صرفه جویی در مصرف گاز,جواد اوجی، وزیر نفت گفت: با توجه به مصرف 600 میلیون مکعب مصرف گاز در بخش خانگی، تجاری و حمل و نقل و در حوزه نیروگاهی 100 میلیون مکعب، مردم مصرف بهینه گاز را رعایت کنند.,1400/10/14
جریمه ۵۰ درصدی در قبض گاز ادارات دولتی,مدیر گازرسانی شرکت ملی گاز گفت: سال گذشته هر اداره دولتی که میزان مصرف گاز خود را حداقل 20 درصد کاهش نداده باشد، مشمول جریمه 50 درصدی در قبض گاز شده و این جریمه سال جاری نیز اعمال شده است.,1400/10/14
جزییات جدید از تعرفه رایگان برق,سخنگوی صنعت برق گفت: پاداش مدیریت مصرف متناسب با هزینه‌های تامین برق است که رقم آن جذابیت بیشتری دارد، حتی برای برخی مشترکین می‌تواند از وزارت نیرو و صنعت برق بستان‌کاری ایجاد کند.,1400/10/14
قیمت نفت از مرز ۷۹دلار گذشت,قیمت نفت در معاملات روز سه شنبه بازار جهانی که انتظارات سرمایه گذاران به افزایش عرضه از سوی تولیدکنندگان بزرگ به عنوان نشانه‌ای از قوی ماندن تقاضا برای سوخت با وجود شیوع کرونای اومیکرون بالا رفت، افزایش یافت.,1400/10/14
جزییات افزایش تعرفه برق مشترکان پرمصرف,براساس مصوبه جدید هیات وزیران، مشترکانی که میزان مصرف برق ماهانه آنان از ۶۰۰ کیلووات فراتر می‌رود، باید هزینه برق یک‌هزار و ۴۰۰ تومان برای هر کیلووات ساعت را پرداخت کنند.,1400/10/14
طرح جهش تولید گاز در امارات,شرکت ملی گاز شارجه امارات قصد دارد به گسترش اکتشاف و توسعه میادین گازی جدیدی دست بزند که می‌ تواند به جهش تولید گاز این کشور و قطع وابستگی به قطر منتهی شود.,1400/10/14
سال جدید میلادی با افزایش قیمت نفت شروع شد,قیمت شاخص نفت خام برنت امروز (دوشنبه، ۱۳دی‌ماه) با ۶۷ سنت افزایش به ۷۸دلار و ۴۵سنت و قیمت شاخص دبلیوتی‌آی آمریکا با ۷۷سنت کاهش به ۷۵دلار و ۹۸سنت برای هر بشکه رسید.,1400/10/13
بیست و چهارمین دبیرکل اوپک انتخاب شد,هیثم الغیص، نماینده پیشین کویت در هیئت عامل سازمان کشورهای صادرکننده نفت (اوپک) به‌عنوان بیست و چهارمین دبیرکل این سازمان انتخاب شد.,1400/10/13
اویل پرایس: راز آشکار دور زدن تحریم ها,اویل پرایس طی گزارشی نوشت، این یک راز آشکار است که ایران با استفاده از چندین روش پوششی برای فرار از کشف و فروش نفت خام خود، تحریم‌ های آمریکا را دور زده است.,1400/10/13
آغاز کاهش قیمت گاز در اروپا,قیمت گاز در اروپا سال نو را با کاهش آغاز کرد و افت چشمگیری که در ماه دسامبر تحت تاثیر نگرانیهای کمتر نسبت به کمبود عرضه پیدا کرده بود، ادامه داد.,1400/10/13
کاهش فشار گاز، صنایع مازندران را دچار افت تولید کرد,رییس سازمان صنعت، معدن و تجارت مازندران گفت که تولید در ۱۵۰ واحد صنعتی بزرگ مازندران طی روزهای گذشته به دلیل افت محسوس فشار گاز و قحطی برق حدود ۳۰ درصد کاهش یافته است.,1400/10/13
پیش‌بینی کارشناسان اوپک پلاس از تاثیر اومیکرون بر بازار نفت,گزارش کمیته فنی مشترک اوپک پلاس نشان می‌دهد این گروه انتظار دارد تاثیر شیوع اومیکرون بر بازار ملایم و موقتی باشد.,1400/10/13
صادرات برق به عراق، افغانستان و پاکستان,معاون وزیر نیرو در امور برق و انرژی آخرین وضعیت صادرات و واردات برق را تشریح کرد.,1400/10/13
بازگشت روند صعودی قیمت نفت,قیمت شاخص نفت خام برنت ساعت ۴ و ۳۲ دقیقه امروز (دوشنبه، ۱۳ دی‌ماه) با ۶۷ سنت افزایش به ۷۸ دلار و ۴۵ سنت و قیمت شاخص دبلیوتی‌آی آمریکا با ۷۷ سنت کاهش به ۷۵ دلار و ۹۸ سنت برای هر بشکه رسید.,1400/10/13
به مامور آب پول ندهید,شرکت آب و فاضلاب استان تهران درباره خودداری از پرداخت وجه به ماموران امداد اطلاعیه ای منتشر کرد.,1400/10/13
پیش بینی اویل پرایس از توسعه میادین گازی ایران,یک پایگاه تخصصی نفت و گاز نوشت، رکورد شکنی قیمت گاز در جهان، ایران را به افزایش تولید ترغیب کرده است و این کشور برنامه‌ های زیادی برای توسعه میادین گازی عظیم خود دارد.,1400/10/13
نشست فوق العاده برای انتخاب دبیرکل اوپک,احتمال دارد که وزرای کشورهای عضو اوپک در نشست پیش روی خود درباره نامزدی دبیرکل جدید این سازمان گفت و گو کنند.,1400/10/13
خوش بینی اوپک پلاس به بهبود تقاضای نفت در سال۲۰۲۲,انتظار می‌‌ رود اوپک و هم پیمانانش در نشست هفته آینده، عرضه نفت خود را افزایش دهند و این امر نشان می‌ دهد که این گروه نسبت به چشم‌ انداز تقاضای جهانی نفت خوش بین است.,1400/10/12
کاهش ۴۰درصدی حجم ورودی آب به مخازن سدها,آمار دفتر اطلاعات و داده‌ های آب کشور نشان می‌ دهد، با سپری شدن ۱۰۱روز از سال آبی، تا ۱۱دی ماه (سال آبی ۱۴۰۱-۱۴۰۰) میزان کل حجم آب در مخازن سدهای کشور حدود ۱۸.۷میلیارد متر مکعب است که نسبت به مدت مشابه سال آبی گذشته ۳۰درصد کاهش نشان می‌ دهد.,1400/10/12
شب‌ های تاریک ۱۱۰۰روستا,با وجود برنامه های متعدد برق رسانی به روستاهای کشور در ۴۰ سال گذشته اما هنوز یک هزار و ۱۸۵ روستا برق ندارد.,1400/10/12
آغاز سوآپ گازی ایران، ترکمنستان و آذربایجان,قرارداد سوآپ گاز ترکمنستان از خاک ایران به مقصد آذربایجان از روز شنبه (۱۱ دی‌ماه) عملیاتی شد,1400/10/12
انتقال آب به سیستان و بلوچستان تضمین شد/ جلوگیری از مخاطرات در مرزهای شرقی کشور,با توجه به مسائل امنیتی حاکم بر مرزهای شرقی، حفظ ثبات و امنیت در این مناطق اهمیت بسیاری دارد. تأمین پایدار آب برای این مناطق باعث حفظ جمعیت ساکن شده و مانع مهاجرت مردم از این مناطق خواهد شد. چنانچه مشکلات ناشی از خشکسالی و تبعات آن ازجمله کم آبی این مناطق مرتفع نشود، با افزایش مهاجرت و خالی شدن مرزها از سکنه، امنیت این مناطق نیز به مخاطره خواهد افتاد. با توجه به مسائل عنوان شده، آبرسانی به مناطق شرقی با اولویت شهرهای زاهدان و زابل مورد تأیید است.,1400/10/12
آب گران نمی شود,وزیر نیرو گفت: اکنون هیچ برنامه ای برای افزایش تعرفه مشترکان پرمصرف آب نداریم و به دنبال آن نیستیم.,1400/10/12
اتصال برقی ایران و روسیه از چهار ماه دیگر,مشاور وزیر نیرو در امور بین‌الملل با بیان اینکه کار نیمی از مطالعات مربوط به اتصال برق ایران، روسیه و جمهوری آذربایجان به اتمام رسیده، گفت: طبق قرار باید پس از ارسال گزارش‌های تخصصی از هر سه کشور به مشاور ایرانی طرح، عملیات اجرایی کار از اردیبهشت ماه سال آینده آغاز شود.,1400/10/12
چرا شرکت‌ پالایش و پخش از انتقال حساب به بانک مرکزی خودداری می‌کند؟,طبق اخبار واصله علی‌رغم گذشت چندین سال از مقرر شدن انتقال حساب‌ دستگاه‌ها و شرکت‌های دولتی از طریق خزانه‌داری کل کشور به بانک مرکزی، کماکان شرکت پالایش و پخش فرآورده‌های نفتی که از گردش مالی غیر شفاف بالایی نیز برخودار است از تمرکز منابع و انتقال کلیه حساب‌های خود به بانک مرکزی استنکاف نموده است.,1400/10/12
"طرح ""بنزین برای همه"" بعد از کیش به قشم می‌رسد","سرپرست منطقه آزاد قشم گفت: ابتدا طرح ""بنزین برای همه"" در کیش آغاز می‌شود و با یک فاصله ۲ تا ۳ هفته‌ای این روند در قشم عملیاتی می شود.",1400/10/12
اوپک پلاس با افزایش تولید نفت موافقت می کند؟,انتظار می رود اوپک و متحدانش در نشست هفته جاری با افزایش بیشتر عرضه نفت موافقت کنند که منعکس کننده خوش بینی این گروه به تقاضای جهانی خواهد بود.,1400/10/12
میزان رشد تعرفه قبوض گاز,سرپرست مدیریت هماهنگی امور گازرسانی شرکت ملی گاز ایران درباره آخرین وضعیت تغییر قبوض گاز برای مشترکان پرمصرف، گفت: بیشترین قبضی که پس از طرح افزایش تعرفه مشترکان پرمصرف برای پله دوازدهم صادر شده ۷۰۰ هزار تومان بوده و این در حالیست که این دسته از مشترکان تا قبل از این طرح تنها حدود ۳۰۰ هزار تومان پرداخت می کردند.,1400/10/12
کشف نفت و گاز در کمترین میزان ۷۵ سال گذشته,اکتشافات نفت و گاز طبیعی جهان در سال۲۰۲۱ به پایین‌ ترین سطح سالانه در ۷۵سال اخیر رسید و کاهش قابل ملاحظه‌ ای در مقایسه با سال۲۰۲۰ داشت.,1400/10/12
پیش بینی بازار نفت ۲۰۲۲,بسیاری از پیش بینی کنندگان از جمله بریتیش پترولیوم در سال ۲۰۲۰ برآورد کردند که پیک تقاضا برای نفت گذشته است در حالی که تحولات بعدی خلاف این پیش بینی ها را نشان داد.,1400/10/12
وضعیت بارش تا سه شنبه,بر اساس پیش بینی موسسه تحقیقات آب وزارت نیرو حوضه‌ های آبریز جنوب شرق، جنوب و جنوب غرب کشور در حوضه‌ های آبریز درجه سه شاهد بارش خواهند بود که به تدریج از میزان بارش‌ ها در این حوضه‌ ها کاسته می‌ شود.,1400/10/11
گاز تحویلی به نیروگاه ها افزایش یافت,مدیر دیسپچینگ شرکت ملی گاز ایران از افزایش ۶ میلیارد متر مکعبی تحویل گاز به نیروگاه‌ها در سال جاری نسبت به مدت مشابه پارسال خبر داد و گفت: از ابتدای سال تاکنون ۶۱ میلیارد متر مکعب گاز به نیروگاه‌ها تحویل شده است.,1400/10/11
نفت ۵۰ درصد گران شد,قیمت نفت در سال گذشته میلادی با وجود تداوم همه‌گیری کرونا، حدود ۵۰ درصد گران شد که این رشد قیمت بیش از هر چیز تحت تاثیر ادامه توافق کاهش تولید از سوی اوپک پلاس بوده است.,1400/10/11
آتش سوزی در پارس جنوبی مهار شد,نشت گاز از خط انتقال در دریا و برخورد صاعقه با سطح آب علت آتش سوزی حوالی سکوی فاز ۱۶ پارس جنوبی بود بلافاصله مهار شد.,1400/10/11
حق آبه ایران به خودش فروخته می شود / هر مترمکعب ۷۰هزار تومان,وزیرنیرو اعلام کرده که قرار است واردات آب به ایران از پنج کشور همسایه صورت بگیرد. این درحالی است که تعدادی از همین کشورها سالهاست حق‌آبه ایران از رودهای مرزی را نپرداخته‌اند. حالا طبق برآوردها، ایران باید برای واردات هر مترمکعب آب از همسایه‌ها ۷۰ هزار تومان بپردازد!,1400/10/11
واردات گاز از ترکمنستان آغاز شد,طبق اخبار واصله امروز و همزمان با آغاز سال جدید میلادی سواپ گاز بین ترکمنستان- ایران- آذربایجان آغاز شد.,1400/10/11
احتمال کاهش شدید قیمت نفت عربستان در ماه فوریه,منابع صنعتی پیش بینی می کنند به علت افت قیمت شاخص های نفت خاورمیانه و قیمت های لحظه ای در ماه جاری، عربستان احتمالا قیمت نفت فروشی خود در آسیا برای ماه فوریه را به شدت کاهش خواهد داد.,1400/10/11
نفت به ۷۷.۷ دلار رسید,قیمت نفت روز جمعه کاهش یافت اما در سال ۲۰۲۱ تحت تاثیر احیای اقتصادی از رکود پاندمی کووید ۱۹ و محدودیتهای تولیدکننده و با وجود افزایش موارد ابتلا به رکورد بالا در سطح جهانی، بزرگترین رشد سالانه را از سال ۲۰۱۶ به این طرف به ثبت رساند.,1400/10/11
بحران شدید آبی در راه است,"عبدالجلال ایری"" نماینده مجلس گفت: با بحران شدید آبی مواجهیم و برای تامین آب مشکل داریم.",1400/10/11
پیش بینی قیمت نفت در سال۲۰۲۲,نگاه کلی به بازار نفت در سال۲۰۲۲ صعودی است و متوسط قیمت نفت که در سال۲۰۲۱ حدود ۷۰دلار بر بشکه بود، از نظر اکثر نهادهای بین‌ المللی در سال جدید میلادی دست‌ کم حفظ خواهد شد و ریسک‌ های صعودی قابل ملاحظه‌ ای نیز برای آن وجود دارد.,1400/10/11
برنامه ای برای افزایش قیمت بنزین نداریم / به دنبال توزیع عادلانه بنزین هستیم,رییس جمهور با اشاره به اینکه دولت برنامه ای برای افزایش نرخ بنزین ندارد، گفت: در حال بررسی طرح هایی هستیم که نحوه توزیع بنزین را عادلانه کند که آن هم فعلا به صورت آزمایشی و محدود اجرا می شود.,1400/10/11
صادرات نفت مکزیک متوقف می شود,گزارش ها حاکی است که مکزیک صادرات نفت خام خود را در دو سال آینده به منظور تمرکز بر خودکفایی داخلی متوقف خواهد کرد.,1400/10/10
نفت در آستانه بزرگترین رشد قیمتی,قیمت نفت در معاملات روز جمعه بازار جهانی کاهش یافت اما تحت تاثیر احیای اقتصاد جهانی از پاندمی کووید ۱۹، در مسیر ثبت بزرگترین رشد قیمت سالانه در ۱۲ سال گذشته قرار دارد.,1400/10/10
هشدار کارشناسان به وزارت نیرو,برداشت از آب های ژرف به عنوان نقطه پایانی منابع آبی شناخته می شود، با این حال وزیر نیرو چندین بار تا کنون از برنامه های دولت برای استفاده از این منبع خبرداده که با انتقاد کارشناسان نیز مواجه شده است، طبق گفته کارشناسان اگر فرض کنیم که آب های ژرف دست یافتنی باشند نباید به این منابع آبی تجاوز شود چراکه این منابع امانتی برای آیندگان هستند.,1400/10/10
۵۲ درصد مردم از یارانه بنزین محرومند,سالیانه حدود ۳۶۵ هزار میلیارد تومان یارانه بنزین در کشور پرداخت می‌شود، یارانه‌ای که فقط ۴۸ درصد از جمعیت کشور به واسطه دارا بودن خودرو از آن بهره‌مند هستند و ۵۲ درصد دیگر سهمی در آن ندارند. از همین رو دولت به دنبال آن است تا توزیع یارانه بنزین در کشور عادلانه شود.,1400/10/10
افزایش تعرفه برق پر مصرف ها از اول بهمن ماه,سخنگوی صنعت برق گفت که طرح افزایش تعرفه برق برای مشترکان پر مصرف از ابتدای بهمن ماه سال جاری اجرا خواهد شد و این دسته از مشترکان هزینه نزدیک به قیمت تمام شده پرداخت خواهند کرد.,1400/10/10
کاهش قیمت نفت با گسترش اومیکرون,قیمت هر بشکه نفت برنت دریای شمال امروز با ۹۶ سنت معادل ۱.۲۱ درصد کاهش به ۷۸ دلار و ۵۷ سنت رسید.,1400/10/10
بازگشایی مجدد پگاه رزم آوران پس از ۳سال با حمایت ایرانول,آیین بازگشایی مجدد خط تولید روغن سازی شرکت پگاه رزم آوران با مشارکت شرکت نفت ایرانول در استان مازندران با حضور رستمی مدیر عامل شستا برگزار شد.,1400/10/09
عربستان قیمت نفت خود را کاهش می دهد,عربستان سعودی در پی افت شدید قیمت معاملات نقدی و قیمت پایه خاورمیانه در ماه دسامبر، ممکن است قیمت فروش نفت خود به آسیا برای ماه فوریه را به میزان چشمگیری کاهش دهد.,1400/10/09
گمانه زنی درباره دبیرکلی اوپک / بارکیندو می رود؟,منابع آگاه اعلام کردند نامزد کویت برای سمت دبیرکلی اوپک از حمایت گسترده در این گروه برخوردار است و انتظار نمی رود محمد بارکیندو، دبیرکل فعلی بخواهد برای یک دوره دیگر انتخاب شود.,1400/10/09
میزان افزایش قیمت بنزین در سال آینده,با وجود آنکه مسئولان افزایش قیمت بنزین را تکذیب می کنند اما تاکید آنها بر کلمه «فعلا» این پرسش را مطرح می کند که آیا سال آینده باید منتظر تغییر قیمت باشیم؟,1400/10/09
کدام بنزین هوا را کمتر آلوده می کند؟,کیفیت بنزین به عنوان سوخت اصلی وسائل نقلیه وابسته به پارامترهای متفاوتی است. احتراق بنزین ورود آلاینده‌های گوناگون به جو را در پی دارد و این آلاینده‌ها به‌طورمستقیم توسط انسان و دیگر گونه‌های زنده جذب می‌شوند. بنزین سالم ویژگی‌های به‌خصوصی دارد که فقدان هرکدام از این ویژگی‌ها خطر آن برای سلامتی انسان را افزایش می‌دهد.,1400/10/09
پرده برداری از نحوه دور زدن تحریم ایران,مقامات وزارت نفت و شرکت‌های تابعه آن در روزهای اخیر از توسعه بخش گازی و افزایش تولید ایران خبر داده‌‌‌‌‌‌اند.,1400/10/09
