Title,Summary,Date
بررسی ایجاد پیمان پولی دوجانبه میان ایران و روسیه,نایب رییس اتاق بازرگانی مشترک ایران و روسیه گفت: یکی از مزایای سفر رییس جمهوری به این کشور و مذاکره در این سطح، گسترش روابط تجاری میان دو کشور و بررسی ایجاد پیمان پولی دو جانبه بین دو کشور است.,1400/10/22
ذوب آهن اصفهان با ۵۶سال تجربه، کارخانه ای مدرن است,علیرضا رضوانیان معاون برنامه ریزی و توسعه شرکت به مناسبت ۲۳دی ماه روز تاسیس ذوب آهن اصفهان در گفت‌وگو با سیمای استانی مرکز اصفهان تولیدات و اقدامات این مجتمع عظیم صنعتی طی نیم ‌قرن فعالیت این شرکت را تشریح کرد.,1400/10/21
علیرضا مقدسی رییس کل گمرک ایران شد,با حکم احسان خاندوزی وزیر اقتصاد، علیرضا مقدسی به سمت معاون وزیر و رییس کل گمرک ایران منصوب شد.,1400/10/21
کارخانجات شوینده موظف به درج قیمت تولیدکننده شدند,رییس هیئت مدیره انجمن صنایع شوینده، گفت: برای دریافت مهلت اجرای طرح درج قیمت تولیدکننده یک نامه به وزیر صنعت ارسال کردیم که تا فروردین ماه۱۴۰۱ فرصت داشته باشیم اما مورد موافقت قرار نگرفت.,1400/10/21
راهکار حضور قدرتمند ایران در بازار عراق,اتاق بازرگانی ایران در جدیدترین گزارش خود به بررسی ابعاد مختلف حضور ایران در بازار عراق پرداخته و راه‌حل‌هایی ارائه کرده تا این بازار از دست تجار ایرانی خارج نشود.,1400/10/21
مرکز برنامه ریزی دخانیات از ساختار وزارت صمت حذف نشد,اگرچه پیش از این اعلام شده بود که مرکز برنامه ریزی و نظارت بر دخانیات از ساختار وزارت صمت جدا شده اما پیگیری ها نشان می دهد که این مرکز با دفتر صنایع غذا و دارو ادغام شده است.,1400/10/21
جریمه‌های نقدی تخلفات قانون نظام صنفی کشور اصلاح شد,هیات وزیران، جریمه های نقدی تخلفات قانون نظام صنفی کشور را اصلاح و تعدیل کرد.,1400/10/21
مبدا و مقصد تجارت تهران کجاست؟,معاون امور بازرگانی و توسعه تجارت سازمان صمت استان تهران از رشد ۶۵ درصدی صادرات کالاهای غیر نفتی از گمرکات استان تهران خبر داد و گفت: پنج بازار نخست صادراتی استان تهران عراق، ترکیه، افغانستان، پاکستان و فدراسیون روسیه و کشورهای اصلی مبدا واردات کالاها نیز امارات متحده عربی، چین، ترکیه و آلمان است.,1400/10/21
دفتر فنی گل گهر در رفع موانع تولید پیشگام است,مدیر دفتر فنی مجتمع گل‌گهر گفت: شناسایی گلوگاه‌ها و نقاط قابل بهبود به منظور همکاری در بهینه‌سازی فرآیندهای تولید و بهره‌برداری تجهیزات با انجام تحلیل‌های فنی و اقتصادی، همچنین طراحی و تعریف پروژه‌های اصلاح و بهینه‌سازی خطوط تولید با هدف افزایش و استمرار کیفیت مطلوب محصولات، افزایش تولید و صیانت از تجهیزات و محصولات شرکت، جزو اهداف کلان در مدیریت دفتر فنی است.,1400/10/21
افزایش خودسرانه قیمت ها توسط برخی تولیدکنندگان,برخی تولیدکنندگان لوازم خانگی که پیشتر در خصوص عدم درج قیمت تولیدکننده روی محصول دچار تخلف شده بودند، اکنون هم بدون مجوز و خودسرانه قیمت ها را افزایش دادند در حالی که ظاهراً وزارت صمت چنین مجوزی نداده است.,1400/10/21
کالاها و خدمات پرمصرف مشمول قیمت‌ گذاری,سازمان حمایت از مصرف‌ کنندگان و تولیدکنندگان، فرآیند قیمت‌ گذاری و فهرست کالاها و خدمات پرمصرف را اعلام کرد.,1400/10/21
برگزاری جلسه هیات مدیره انجمن مدیران پیشگام ذوب آهن,جلسه هیات مدیره انجمن مدیران پیشگام ذوب آهن چهارشنبه ۱۵دی ماه با حضور مهندس منصور یزدی زاده مدیرعامل، جمعی از دیگر مسئولین و پیشگامان ذوب آهن در سالن جلسات معاونت فروش این شرکت برگزار شد.,1400/10/20
مدیریت سرمایه های انسانی در شرکت های کوچک و متوسط، استارتاپی، خلاق و نوآور,هفدهمین کنفرانس بین المللی توسعه منابع انسانی، با موضوع حکمرانی هوشمند منابع انسانی با حضور صاحب نظران برجسته داخلی و بین‌المللی، به‌صورت وب کنفرانس و حضوری در ساختمان شماره ۲ سازمان مدیریت صنعتی برگزار شد.,1400/10/20
تولید گندله شرکت های بزرگ معدنی ۲۳درصد افزایش یافت,سازمان توسعه و نوسازی معاون و صنایع معدنی ایران (ایمیدرو) اعلام کرد: میزان تولید گندله شرکت‌های بزرگ معدنی کشور از ابتدای سال ۱۴۰۰ تا پایان آذرماه نزدیک به ۲۳ درصد افزایش یافت.,1400/10/20
دولت هیچگاه به ورشکستگی خود اعتراف نمی کند,رییس اتاق بازرگانی تهران با بیان اینکه طی چهل سال اخیر دولت همواره ورشکسته بوده، گفت: دولتها برای جبران این ورشکستگی دست در جیب مردم کرده است.,1400/10/20
گشایش های جدی برای تجار در سفر رییس جمهور ایران به روسیه,معاون وزیر صمت با اشاره به سفر رییس جمهور ایران به روسیه گفت: گشایش های جدی برای تجار و فعالان اقتصادی که در بازار هدف روسیه کار می کنند، با سفر رئیس جمهور انجام خواهد شد.,1400/10/20
محدودیت احداث صنایع در شعاع ١٢٠کیلومتری به زودی رفع خواهد شد,استاندار تهران از رفع محدودیت احداث صنایع در شعاع ١٢٠ کیلومتری تهران در آینده نزدیک خبر داد.,1400/10/20
ضرورت ایجاد تکنولوژی در حوزه استحصال و فرآوری این عناصر,سعید صادقی با تاکید بر جایگاه عناصر نادر خاکی در صنایع و فناوری‌های نوین بر ضرورت سرمایه‌گذاری و ایجاد تکنولوژی در این حوزه تاکید کرد و از سرمایه‌گذاری کشورهای مختلف در حوزه عناصر نادر خاکی، برای سلطه بازار آینده محصولات پیشرفته خبر داد.,1400/10/20
صادرکنندگان همچنان در شیوه های بازگشت ارز مشکل دارند,رییس سازمان صمت استان تهران با بیان اینکه صادرکنندگان همچنان در روش های بازگشت ارز صادراتی مشکل دارند، گفت: باید این موانع را از پیش روی صادرکنندگان برداشت.,1400/10/20
بانک مرکزی نرخ های موجود ارز را بهم نزدیک کند,رییس کنفدراسیون صادرات ایران با بیان اینکه کاهش قیمت ارز ظرف روزهای گذشته در بازار مشهود و قیمت ارز آزاد با سامانه نیما نزدیک شده است، گفت: بانک مرکزی نرخ های موجود ارز در بازار را به هم نزدیک کند.,1400/10/20
ذوب آهن کانون ارزنده خودباوری و بومی سازی در ۵۰سال معاصر است,سید رضا مرتضوی استاندار اصفهان به مناسبت ۲۳ دی ماه، سالروز تاسیس ذوب آهن اصفهان پیامی صادر کرد.,1400/10/19
قاچاق ارزان شد، تولید گران!,ر ییس اتحادیه تولیدکنندگان و فروشندگان پوشاک گفت: کالای قاچاق زمانی که با قیمت پایین‌تر از مشابه داخلی عرضه شود، به بازار آسیب بیشتر می‌زند که در حال حاضر حداقل ۳۰ تا ۴۰ درصد ارزان‌تر از قیمت تمام شده کالای داخلی وارد می‌شود.,1400/10/19
تشریح جزییات آغاز بکار بزرگترین پیمان تجارت آزاد جهان,رییس کمیسیون پول و سرمایه اتاق بازرگانی تهران اظهار داشت: اگر ما به پیمان‌های تجاری بپیوندیم اما خود را پایبند قوانین بین‌المللی نکنیم، منافع چندانی برای کشور نخواهد داشت. بنابراین باید از این حالت جزیره‌ای خارج و به دهکده جهانی بپیوندیم که بتوانیم از منافع آن استفاده کنیم.,1400/10/19
تعادل و ثبات قیمت ها در بازار سیمان,دبیر انجمن صنفی کارفرمایان صنعت سیمان با اشاره به تعادل و ثبات موجود در تنظیم بازار و قیمت های سیمانی گفت: هم اکنون قیمت هر پاکت سیمان در بورس کالا به زیر ۲۵ هزار تومان رسیده است.,1400/10/19
رایزن عراق خواستار سرمایه گذاری ایران در این کشور شد,رایزن بازرگانی عراق در ایران ضمن ارائه پیشنهاد در خصوص توسعه همکاری تجاری بین دو کشور از طریق سرمایه‌گذاری شرکت‌های ایرانی در عراق، از علاقمندی دولت عراق به حمایت از این گونه سرمایه‌گذاری‌ها و همچنین برگزاری کمیسیون مشترک اقتصادی دو کشور خبر داد.,1400/10/19
قول وزیر صنعت برای حذف تعهدنامه ارزی تا پایان سال,رییس کنفدراسیون صادرات ایرن گفت: به گفته وزیر صنعت، معدن و تجارت تعهدنامه ارزی تا پایان سال حذف خواهد شد و از ابتدای سال 1401 دیگر چیزی به نام تعهد ارزی وجود نخواهد داشت.,1400/10/19
از خدمات همکاران بازنشسته کاغذسازی کاوه قدردانی شد,امیرسامان اسفندیاری از زحمات و خدمات صادقانه آقایان باقری و حسنی تقدیر نمود.,1400/10/19
به دنبال ورود ذغال سنگ به بورس کالا هستیم / لزوم ثبت فاکتورهای مالی در سامانه جامع تجارت,وزیر صمت گفت: مبنای دریافت حقوق دولتی معادن ثبت فاکتور معاملات در سامانه جامع تجارت خواهد بود که تا پایان سال اجرایی می‌شود.,1400/10/19
سیاه و سفید طرح جدید وام‌‌‌ دهی,شیوه تامین مالی زنجیره‌‌‌ا ی تولید در اتاق بازرگانی تهران نقد و بررسی شد. استفاده بیشتر از ابزارهای اعتباری و تقدم تامین مالی زنجیره تامین یک صنعت از ابتدا تا انتها به جای تامین مالی یک بنگاه خاص، دو تفاوت عمده شیوه جدید اعطای تسهیلات به صنایع است.,1400/10/19
جزییات آمارهای تجاری در سه فصل ۱۴۰۰ بررسی شد,صادرات کشور در ۹‌ماه منتهی به آذر امسال با ثبت ارزش ۳۵میلیارد و ۱۴۴میلیون دلار، از کل صادرات در سال۹۹ عبور کرد و رشد ۴۰‌درصدی را نسبت به مدت مشابه سال گذشته تجربه کرد.,1400/10/19
ماندگاری سنگ‌‌‌ آهن در کانال ۱۲۰ دلار ؟,سنگ‌‌‌ آهن که ظرف روزهای پایانی سال۲۰۲۱ به کانال ۱۱۰دلاری عقب‌‌‌ نشینی کرده بود، توانست در اولین هفته از سال نو میلادی کانال قیمتی ۱۲۰دلاری را بازپس بگیرد.,1400/10/19
آغاز به کار رویداد فرهنگی «رفسنجان شناسی»,صبح امروز (۱۸دی‌ماه)، آیین افتتاح رویداد «رفسنجان شناسی» برگزار شد.,1400/10/18
کدام استان‌ها بیشتر تسهیلات صادراتی گرفتند؟,از آغاز پرداخت تسهیلات به واحدهای صادراتی، یعنی خرداد١٣٩٩ تا آخر آبان، نزدیک به ۴۵درصد متقاضیان موفق به دریافت این تسهیلات شدند و تهران، اصفهان و آذربایجان شرقی بیشترین تسهیلات را به خود اختصاص داده‌اند.,1400/10/18
هشدار نسبت به برچیده شدن صادرات لوازم خانگی,اگرچه یکی از برنامه‌های اصلی وزارت صمت افزایش تولید و صادرات لوازم خانگی عنوان شده، با این حال تامین برخی از مواد اولیه و لزوم رفع تعهد ارزی با نرخ نیما، این صنعت را با مشکل مواجه کرده است.,1400/10/18
انتصاب مدیر جدید روابط عمومی فولاد مبارکه,محمدجواد براتی به عنوان مدیر روابط عمومی شرکت فولاد مبارکه منصوب شد.,1400/10/18
افزایش ظرفیت تولید از ۹هزار تن به ۱۴هزار تن با انتقال شرکت پشم شیشه به منطقه ویژه,مدیرعامل شرکت پشم شیشه ایران گفت: برای انتقال شرکت پشم شیشه ایران به خارج از شهر شیراز علاوه بر اراده اقدام هم وجود داشته است؛ به صراحت اعلام می‌کنیم که در بین شرکت‌هایی که باید از شیراز منتقل شوند قطعا یکی از این شرکت‌ها ما هستیم.,1400/10/18
کدام کشور عربی بیشترین کالا را از ایران می خرد؟,سازمان توسعه تجارت در جدیدترین گزارش خود به بررسی روند صادراتی ایران به کشورهای عربی منطقه پرداخته و از افزایش نسبی آمارهای صادراتی نسبت به سال گذشته خبر داده است.,1400/10/18
گلایه تولیدکنندگان فرش از انتقال مرکز ملی فرش به وزارت میراث فرهنگی / طی سال های اخیر فقط صادرات را تضعیف کردیم,تولیدکنندگان و صادرکنندگان فرش دستباف ایرانی بر این باورند که دولت ظرف سالهای گذشته علیرغم اشتغالزایی بالا و ارزان قیمتی که هنر-صنعت فرش دستباف ایرانی داشته، صرفا به تضعیف این صنعت در بخش تولید و صادرات پرداخته و اکنون نیز دولت سیزدهم می‌خواهد با انتقال مرکز ملی فرش دستباف ایران به وزارت میراث فرهنگی، تیشه به ریشه فرش دستباف و صادرات ارزآور آن بزند.,1400/10/18
۱۰ گام وزارت صمت برای طرح «آمایش»,یکی از چالش‌ های پیش‌ روی توسعه حوزه صنعتی، معدنی و تجاری کشور، نبود سندی جامع در حوزه آمایش سرزمینی است.,1400/10/18
معاملات آتی و گواهی سپرده کالایی منجر به تنوع بخشی به ابزارهای مالی و منصفانه‌شدن قیمت‌ها می‌شود,معاملات آتی و گواهی سپرده کالایی به اقتصاد ملی کمک بسزایی می‌کند. همچنین معاملات نقدی و معاملات آینده را تنظیم می‌کند و در کنار آن باعث شفاف‌سازی و منصفانه‌شدن قیمت‌ها در بازار می‌شود.,1400/10/17
بخشنامه‌های دست و پاگیر مانع افزایش صادرات,رییس سابق کمیسیون توسعه صادرات اتاق ایران گفت: با وجود افزایش قیمت ارز در سه سال اخیر، باید صادرات به بیش از 100 میلیارد دلار می‌رسید، اما بخشنامه‌های دست و پاگیر دولت قبل مانع تحقق این مهم شد.,1400/10/17
بررسی تصویب بکارگیری رمزارز در تجارت خارجی / واردات بدون محدودیت از سوی صادرکنندگان مجاز شد,رییس کل سازمان توسعه تجارت ایران از تصویب بکارگیری رمزارزها در حوزه تجارت خارجی خبر داد و گفت: صادرکنندگانی که در تولید کالای صادراتی خود از مواد اولیه وارداتی استفاده نمی کنند، مجاز شدند تا در ازای صادرات خود هر نوع کالای مجاز وارداتی را وارد نمایند.,1400/10/17
امسال ۳۲۰ میلیون دلار شیرینی و شکلات صادر کردیم,دبیر انجمن صنفی صنایع بیسکویت، شیرینی و شکلات ایران از صادرات ۳۲۰ میلیون دلار شیرینی و شکلات در هشت ماهه امسال خبر داد.,1400/10/17
شرکت مس برای کمک به سیل زدگان جنوب استان کرمان وارد عمل شد,شرکت ملی صنایع مس ایران نخستین محموله اقلام ضروری را برای یاری رسانی به مردم سیل زدهِ منطقه جنوب استان کرمان ارسال کرد.,1400/10/16
بازار سیمان به ثبات رسید,مدیرکل دفتر صنایع معدنی وزارت صنعت، معدن و تجارت گفت: با اجرای برنامه‌ها و پروژه‌های فوری وزارت صنعت درخصوص تنظیم بازار کالاهای پایه‌ای، شاهد ثبات قیمت‌ها در بازار سیمان هستیم و مشکل خاصی در تنظیم بازار سیمان وجود ندارد.,1400/10/16
ترکیه صنعت فرش ایران را تصاحب می کند؟,مدیرعامل اتحادیه تعاونی‌های فرش دستباف با بیان اینکه سالانه ۵۰۰ تن ابریشم وارد می کنیم، گفت: با وجود آنکه بزرگترین طراحان فرش دستباف متعلق به ایران است، اما آنها به دلیل عدم حمایت در حال رفتن به ترکیه هستند.,1400/10/16
پرداخت تسهیلات رونق تولید به ۲۵درصد متقاضیان,بر اساس جدیدترین آمار منتشر شده از سوی وزارت صنعت، معدن و تجارت (صمت) در هشت ماهه امسال ۲۵ درصد متقاضیان تسهیلات رونق تولید و ۴۴.۶ درصد متقاضیان تسهیلات برنامه تولید و اشتغال دریافت کردند.,1400/10/16
پایگاه بسیج شهید طلوعی شرکت توسعه آهن و فولاد گل گهر افتتاح شد,پایگاه مقاومت بسیج شهید محمد مهدی طلوعی به مناسبت شهادت ام ابیها (س)، در شرکت توسعه آهن و فولاد گل گهر افتتاح شد.,1400/10/16
فولاد مبارکه در راستای بهینه‌ سازی مصرف آب اقدامات متعددی انجام داده است,نماینده مردم اصفهان در مجلس خبرگان رهبری در بازدید از تصفیه‌خانه پساب صنعتی و تصفیه‌خانه استحصال پساب شهری شرکت فولاد مبارکه گفت: این شرکت در راستای بهینه‌سازی مصرف آب اقدامات متعددی انجام داده و درصدد است که در آینده نزدیک مصرف آب خام خود را به صفر برساند.,1400/10/15
جهش تولید و فروش ذوب آهن اصفهان در ۹ماهه اول سال جاری,ذوب آهن اصفهان به عنوان یکی از شرکت های تابعه صدرتامین از زمان مدیریت منصور یزدی زاده طی سه سال گذشته پس از چند فراز و فرود به تثبیت سوددهی رسید و این کار باعث شد در سال ۹۹ این شرکت از زمان راه اندازی از زیان انباشته خارج شود.,1400/10/15
رشد ۲۰۰درصدی صادرات در ۹ماهه۱۴۰۰ نسبت به۱۳۹۹,در طی این نشست مدیر عامل شرکت پشم شیشه ایران گفت:در سالی که مزین به نام تولید ، پشتیبانی ها و مانع زدایی ها است علیرغم تحریم های ظالمانه دشمنان ، با رشد چشمگیر صادرات توانسته ایم بالاترین میزان صادرات را داشته باشیم و با اتخاذ تصمیم های مدیریتی کارآمد میزان صادرات را به شکل قابل توجهی گسترش دهیم.,1400/10/15
توسعه سرمایه‌ گذاری «ومعادن» در استان یزد,مدیرعامل شرکت سرمایه‌گذاری توسعه معادن و فلزات به همراه معاون برنامه‌ریزی و نظارت بر شرکت‌ها و مشاور عمرانی خود، روز گذشته به منظور بازدید از شرکت‌های زیرمجموعه کارخانجات شهید قندی به استان یزد سفر کرد و از نزدیک در جریان امور و مسائل این واحدها قرار گرفت.,1400/10/15
در پاییز بر صنایع تولیدی چه گذشت؟,نظرسنجی جدید از مدیران صنعتی عقبگرد تولید در آخر پاییز را نشان داد. شاخص مدیران خرید (شامخ) صنعت که در آبان روندی صعودی را در پیش گرفته بود، در آذر وارد فاز نزولی شد. بررسی‌ها نشان می‌دهد کاهش فروش محصولات در داخل، کاهش میزان صادرات، در کنار دریافت سفارش‌های کمتر از ماه آبان، سه نیرویی است که در آذرماه ضدتولید عمل کرده است. در عین حال، خوش‌بینی نسبت به آینده تولید نیز کاهش یافته است و فعالان اقتصادی معتقدند امکان پیش‌بینی و برنامه‌ریزی برای ماه‌های آینده وجود ندارد.,1400/10/15
رفع مشکلات تجاری برای توسعه تجارت آزاد با پاکستان,دبیرکل اتاق بازرگانی مشترک ایران و پاکستان گفت: به دلیل نبود مسیر مبادلات مالی مناسب میان دو کشور، تهاتر بهترین گزینه برای افزایش واردات و صادرات با پاکستان است.,1400/10/15
فرصت‌ های توسعه روابط تجاری با اقلیم کردستان عراق,مدیر کل دفتر عربی و آفریقایی سازمان توسعه تجارت اظهار داشت: صدور مجوز تاسیس مرکز تجاری ایران در سلیمانیه اقلیم کردستان عراق و برنامه‌ریزی جهت افتتاح این مرکز در آینده نزدیک انجام شده و برگزاری دومین نمایشگاه اختصاصی ایران در شهر اربیل با حضور حدود ۱۲۰ شرکت ایرانی در این نمایشگاه و معرفی توانمندی‌های صادراتی ایران به فعالان اقتصادی عراق به ویژه در اقلیم کردستان از جمله دیگر اقدامات مهم در این زمینه محسوب می‌شود.,1400/10/15
تراز تجاری کشور درحال مثبت شدن است,رییس اتاق بازرگانی ایران گفت: تراز تجاری ایران در حال مثبت شدن است و هم اکنون به مرز صادرات ۴۰ میلیارد دلار نزدیک شدیم.,1400/10/15
فرز روسی آگلومراسیون بازسازی و راه اندازی شد,دستگاه قدیمی و پرکاربرد فرز روسی در کارگاه تراشکاری مدیریت آگلومراسیون بازسازی و راه اندازی شد.,1400/10/15
نگران کاهش سرمایه گذاری در بخش سیمان هستیم,یک کارشناس صنعت سیمان با بیان اینکه هزینه برق مصرفی واحدهای تولیدی از اول دی ماه در هرتن ۴۵۰ هزار تومان تعیین شده است، گفت: البته این رقم متناسب با مصرف واحدهای تولیدی متفاوت است ولی در مقایسه با سال گذشته با رشد چندین برابری قیمت برق روبرو هستیم.,1400/10/14
پنج مشتری اصلی کالاهای ایرانی,اتاق بازرگانی تهران در جدیدترین گزارش خود به بررسی عملکرد تجاری ایران در ۹ماهه سال جاری پرداخته و ۱۰شریک اصلی تجاری ایران را معرفی کرده است.,1400/10/14
اصلاح نظام یارانه‌ای کشور بر اساس منطق,اصلاح نظام یارانه‌ای کشور و اثرات آن بر بازار مصرف، تولید و صنعت مرغ‌داری کشور، موضوعی بود که در نشست اخیر کمیسیون کشاورزی اتاق ایران بررسی شد.,1400/10/14
مزایای استفاده از ظرفیت تشکل‌های صنفی در سامانه املاک و مستغلات,عضو هیات رییسه اتاق اصناف ایران گفت: سامانه املاک و مستغلات با شناسایی ۱۷۰هزار مشخصات فردی از مشاوران املاک در اقصی نقاط کشور از سوی اتاق اصناف ایران در حال به روزرسانی است و توصیه می‌شود تا در ادامه واگذاری این سامانه از وزارت صمت به وزارت راه و شهرسازی، حتما از ظرفیت تشکل‌های صنفی استفاده شود.,1400/10/14
جزییات نامه نگاری انجمن های صنعتی با وزیر صمت / تولیدکنندگان را در راهروی ادارات سرگردان نکنید,چهار انجمن تخصصی «صنفی کارفرمایی تولیدکنندگان لوازم خانگی ایران»، «لوازم خانگی تهران»، «تولیدکنندگان لوازم صوتی و تصویری» و «تولیدکنندگان لوازم خانگی کوچک» با ارسال نامه‌ای به سیدرضا فاطمی امین، وزیر صمت با ابراز گلایه از صدور دستورالعمل مدیریت بازار کالاهای واسطه‌ای و نهایی بر این باورند که اجرای این طرح، تولیدکنندگان را در راهروی ادارات سرگردان کرده و باعث صدور بخشنامه‌های خلق‌الساعه خواهد شد.,1400/10/14
مذاکرات برای واردات سوخت از ایران در جریان است,سفیر ایران در سریلانکا شایعه واردات چای درجه‌ ۲ و ۳ از این کشور را رد کرد و گفت: یادداشت تفاهم میان دو کشور فقط نحوه پرداخت را تغییر داده است و الا مانند گذشته تجار دو کشور با هم توافق می‌کنند و بعد به جای انتقال پول از ایران به سریلانکا، این مبلغ از محل بدهی سریلانکا به کشورمان به صادرکننده پرداخت می‌شود. البته تجاری که در حال فعالیت در سریلانکا هستند، تجار شریفی هستند که سعی دارند چای با کیفیت وارد کشور کنند اما اگر چای نامناسب وارد شود، مشکل ناشی از این تفاهم نیست.,1400/10/14
دستور فوری وزیر صمت، فعالیت تولیدکنندگان دخانی را به روال عادی بازگرداند,رییس هیات مدیره انجمن محصولات دخانی گفت: با دستور وزیر صنعت، معدن و تجارت و آغاز به‌کار مجدد مرکز برنامه‌ریزی و نظارت بر دخانیات کشور، فعالیت تولیدکنندگان این بخش به روال عادی بازگشت.,1400/10/14
امضای تفاهم نامه همکاری بین سازمان زمین شناسی و هلدینگ معادن و فلزات,تفاهمنامه همکاری بین سازمان زمین شناسی و اکتشافات معدنی کشور و شرکت توسعه معادن و فلزات در زمینه فعالیت‌های اکتشافی به منظور شناسایی و دستیابی ذخایر معدنی جدید به امضا رسید.,1400/10/14
حجم تجارت در آذرماه ۲۵درصد رشد کرد,سخنگوی گمرک گفت: حجم تجارت کشورمان در آذرماه به ۱۳میلیون و ۱۷۲هزار تن به ارزش هشت میلیارد و ۹۵۱میلیون دلار رسید که نسبت به آذر سال گذشته از لحاظ وزنی سه درصد و از نظر ارزشی ۲۵درصد رشد داشته است.,1400/10/14
تجارت ۹میلیارد دلاری ایران در آذر ماه,سخنگوی گمرک گفت: تجارت کشورمان در آذرماه به ۱۳میلیون و ۱۷۲هزار تن به ارزش ۸میلیارد و ۹۵۱میلیون دلار رسید که نسبت به آذر سال گذشته ۳درصد در وزن و ۲۵درصد در ارزش رشد داشته است.,1400/10/13
تشریح شرایط پرداخت تسهیلات ریالی صادرات با نرخ‌های ترجیحی,رییس سازمان توسعه تجارت از امکان ارائه تسهیلات ریالی سرمایه در گردش صادرات با نرخ‌ های ترجیحی در راستای کاهش هزینه صادرکنندگان در بازارهای هدف خبر داد.,1400/10/13
در اولویت قرار گرفتن تولید و صادرات، مشکلات اقتصاد را رفع می‌ کند,رییس اتاق اصناف تهران گفت: اولویت قرار گرفتن تولید و صادرات ضروری است و می‌تواند بسیاری از مشکلات موجود را برطرف کند.,1400/10/13
تداوم روند نزولی صادرات فرش دستباف,عضو هیات مدیره اتحادیه تولیدکنندگان و صادرکنندگان فرش دستباف، ضمن برشمردن موانع صادرات، پیش بینی کرد که صادرات فرش تا پایان سال جاری به ۵۰ میلیون دلار برسد و گفت که این رقم نسبت به سال گذشته حدود ۱۵ میلیون دلار کاهش دارد.,1400/10/13
دعوت کنسرسیوم صادراتی ایران - اوراسیا از اتحادیه های صنفی به همکاری,نشست تخصصی نقش اتحادیه های صنفی در تولید و صادرات به همراه آئین رونمایی از نخستین کتاب تاریخ شفاهی اصناف با حضور رئیس اتاق اصناف تهران، رئیس سازمان بسیج اصناف، بازاریان و فعالان اقتصادی کشور، رامین مهمان پرست، سخنگوی اسبق وزارت امور خارجه و سید امیر عباس افشار امین، مدیر اجرایی کنسرسیوم صادراتی ایران- اوراسیا برگزار شد.,1400/10/13
برگزاری آیین تجدید میثاق با شهدا در ذوب آهن اصفهان,همزمان با دومین سالگرد شهادت سردار شهید حاج قاسم سلیمانی، تلاشگران ذوب آهن اصفهان دوشنبه ۱۳ دی ماه طی آیینی در مسجد الزهرا (س) ، یادمان شهدای گمنام و همچنین ترمینال آزادگان این شرکت با تشییع پیکر پاک تعدادی از شهیدان با آرمان های شهدا تجدید میثاق کردند.,1400/10/13
بررسی راهکارهای توسعه روابط اقتصادی با ترکیه,جلسه ستاد هماهنگی روابط اقتصادی خارجی با موضوع «راهکارهای توسعه روابط اقتصادی با کشور ترکیه» به ریاست مهدی صفری معاون دیپلماسی اقتصادی وزارت امور خارجه و با حضور اعضای ستاد، مرکب از معاونین اقتصادی دستگاه‌های ذیربط برگزار شد.,1400/10/13
مسیر انحرافی حمایت از تولید,دو فوریت «طرح حمایت از کارخانجات و واحدهای صنعتی و تولیدی» در حالی در صحن علنی مجلس تصویب شده که مرکز پژوهش‌ های مجلس نسبت به تبعات این طرح هشدار داده است و پیشنهاد رد کلیات آن را دارد.,1400/10/13
وزن‌‌‌‌‌‌‌ کشی ایران در دو میدان تجاری,ایران در میدان اقتصادی سازمان همکاری شانگهای می‌ تواند بهتر بازی کند یا در میدان اتحادیه اقتصادی اوراسیا؟,1400/10/13
۱۵خان فساد آمیز برای گرفتن مجوز معدنی,همه به این موضوع اذعان دارند که معدن ، جایگزین نفت است و وقت آن رسیده که دولت‌ ها هم قبول کنند که با درآمد معدنی می‌توان کشور را اداره کرد.,1400/10/13
برگزاری کمیته بحران با حضور مدیرعامل فولاد هرمزگان در پی بارندگی های اخیر,در پی بارندگی های اخیر در استان هرمزگان و شهر بندرعباس و اعلام هشدار سطح قرمز جوی از سوی ستاد بحران استان ، جلسه کمیته بحران شرکت فولاد هرمزگان با حضور مدیرعامل و مدیران این شرکت در محل سالن جلسات برگزار شد .,1400/10/13
انحراف شدید در اهداف تخصیص ارز ۴۲۰۰تومانی,دبیرکل انجمن صنایع لوازم خانگی ایران گفت: پرداخت ارز ۴۲۰۰تومانی در سال‌های گذشته با انحراف زیاد در اهداف خود، منجر به ایجاد رانت برای عده‌ای خاص شده و برای اقشار آسیب‌پذیر کارایی چندانی نداشته است.,1400/10/12
برگزاری مجمع عمومی کارآفرینان ایران / اعضا هیات مدیره معرفی شدند,جلسه مجمع عمومی سالانه مجمع کارآفرینان ایران با حضور پیشران‌های اقتصاد مولد بخش خصوصی در محل این مجمع برگزار شد. در این جلسه که با حضور نمایندگان دولت برگزار گردید پس از رای گیری آقایان مهرزاد فردوس، محمدرضا دیانی، مرتضی سلطانی، ابراهیم عسکریان، حمیدرضا صمدی، یونس ژائله، رضا رضایی به عنوان اعضا اصلی هیات مدیره انتخاب شدند.,1400/10/12
فولاد مبارکه به دنبال تامین انتظارات مشتریان خود است,مدیرعامل شرکت فولاد مبارکه گفت: فولاد مبارکه به عنوان یک صنعت پیشرو در حوزه فولاد و صنعت کشور به دنبال تأمین انتظارات مشتریان خود است.,1400/10/12
مدیرعامل فولاد هرمزگان: با طرح های توسعه ای آینده درخشانی در انتظار شرکت است,مدیرعامل فولاد هرمزگان طی پیامی سالروز افتتاح شرکت را به همکاران و ذینفعان این شرکت تبریک گفت.,1400/10/12
