Title,Summary,Date
خیز طلا برای ۱۷۰۰ دلاری شدن,قیمت هر اونس طلا امروز با ۳.۲۱ درصد افزایش به ۱۶۸۱ دلار و ۸۷ سنت رسید.,1401/08/14
نرخ رسمی ۲۳ ارز افزایش یافت,بانک مرکزی امروز، شنبه (۱۴ آبان)، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۳ ارز افزایش و نرخ ۱۶ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1401/08/14
قیمت طلا باز هم صعود می کند؟,جهش طلا از پایین‌ترین سطح دو سال اخیر و به دنبال آن افزایش حدود سه درصدی در روز جمعه، شتاب صعودی قوی را در میان تحلیلگران وال‌استریت ایجاد کرده است. با این حال، برخی همچنین اعتقاد دارند که این فلز گرانبها هنوز باید برای معکوس‌کردن روند نزولی چند ماهه خود کار انجام دهد.,1401/08/14
افزایش خیره کننده قیمت طلا,طلا در بازار جهانی در معاملات امروز با رشد خیره کننده ۳ درصدی همراه شد.,1401/08/13
آغاز عرضه ارز از طریق سامانه برخط بازار متشکل ارزی,بر اساس بخشنامه بانک مرکزی، تمامی صرافی‌های عضو باز متشکل ارزی از روز شنبه ۱۴ آبان موظف به عرضه ارز از طریق سامانه برخط بازار متشکل ارزی شدند.,1401/08/13
طلا قصد توقف ندارد,قیمت هر اونس طلا امروز با ۱.۱۱ درصد افزایش به ۱۶۴۷ دلار و ۵۴ سنت رسید.,1401/08/13
قیمت طلا امروز دوازده آبان ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار) / طلا در پایان هفته چند؟,قیمت طلا برای امروز ۱۲ آبان ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۹۴ هزار ۷۹۵ تومان رسید.,1401/08/12
قیمت دلار امروز ۱۲ آبان ماه ۱۴۰۱ / آخرین وضعیت دلار در هفته دوم آبان,قیمت دلار برای تاریخ ۱۲ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۷۱۵ تومان است.,1401/08/12
قیمت یورو امروز ۱۲ آبان ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۷۱۵ تومان برای خرید و ۲۹ هزار و ۴ تومان برای فروش اعلام شد.,1401/08/12
قیمت درهم امروز ۱۲ آبان ماه ۱۴۰۱,کانون صرافان امروز ۱۲ آبان ماه قیمت درهم را ۸ هزار و ۸۱۷ تومان برای خرید و ۸ هزار و ۹۹۰ تومان اعلام کرده است.,1401/08/12
قیمت لیر امروز ۱۲ آبان ماه ۱۴۰۱,قیمت لیر امروز ۱۲ آبان در بازار ارز تهران به هزار و ۸۷۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/08/12
قیمت پوند امروز ۱۲ آبان ماه ۱۴۰۱,نرخ و قیمت پوند انگلیس در صرافی های رسمی برای تاریخ ۱۲ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید پوند انگلیس در صرافی رسمی ۳۷۳۲۲ تومان است.,1401/08/12
قیمت سکه امروز دوازدهم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز دوازدهم آبان ماه ۱۴۰۱ به ۱۵ میلیون ۹۵۰ هزار تومان رسید.,1401/08/12
قیمت طلای جهانی در سال آینده چقدر است؟,نظرسنجی رویترز اعلام کرد که طلا در سال آینده با پایان یافتن چرخه انقباض فدرال رزرو اندکی افزایش می‌یابد.,1401/08/12
قیمت طلا امروز یازدهم آبان ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۱۱ آبان ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۹۵ هزار ۴۸۷ تومان رسید.,1401/08/11
قیمت دلار امروز ۱۱ آبان ماه ۱۴۰۱ / دلار کانال عوض کرد,قیمت دلار برای تاریخ ۱۱ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۷۱۵ تومان است.,1401/08/11
قیمت یورو امروز ۱۱ آبان ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۷۱۵ تومان برای خرید و ۲۹ هزار و ۴ تومان برای فروش اعلام شد.,1401/08/11
قیمت درهم امروز ۱۱ آبان ماه ۱۴۰۱,کانون صرافان امروز ۱۱ آبان ماه قیمت درهم را ۸ هزار و ۷۳۴ تومان برای خرید و ۸ هزار و ۹۰۷ تومان اعلام کرده است.,1401/08/11
قیمت لیر امروز ۱۱ آبان ماه ۱۴۰۱,قیمت لیر امروز ۱۱ آبان در بازار ارز تهران به هزار و ۸۶۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/08/11
قیمت پوند امروز ۱۱ آبان ماه ۱۴۰۱,نرخ و قیمت پوند انگلیس در صرافی های رسمی برای تاریخ ۱۱ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید پوند انگلیس در صرافی رسمی ۳۶۸۳۳ تومان است.,1401/08/11
قیمت سکه امروز یازدهم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز یازدهم آبان ماه ۱۴۰۱ به ۱۵ میلیون ۷۲۰ هزار تومان رسید.,1401/08/11
نرخ رسمی ۲۲ ارز افزایش یافت,بانک مرکزی امروز، چهارشنبه (۱۱ آبان)، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۲ ارز افزایش و نرخ ۱۵ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1401/08/11
افت دلار قیمت طلا را بالا برد,قیمت طلا امروز چهارشنبه با حمایت از کاهش ارزش دلار افزایش یافت؛ اگرچه سرمایه‌گذاران روی چشم‌انداز فدرال رزرو ایالات‌متحده در مورد سرعت افزایش نرخ بهره در آینده تمرکز داشتند، زیرا جلسه سیاست‌گذاری بانک مرکزی در انتهای روز به پایان می‌رسد.,1401/08/11
قیمت طلا امروز دهم آبان ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۱۰ آبان ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۷۰ هزار ۷۸۶ تومان رسید.,1401/08/10
قیمت دلار امروز ۱۰ آبان ماه ۱۴۰۱ / دلار صرافی ها همچنان در کانال ۳۱ هزار تومان,قیمت دلار برای تاریخ ۱۰ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۶۹۵ تومان است.,1401/08/10
قیمت یورو امروز ۱۰ آبان ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۶۸۵ تومان برای خرید و ۲۸ هزار و ۹۷۴ تومان برای فروش اعلام شد.,1401/08/10
قیمت درهم امروز ۱۰ آبان ماه ۱۴۰۱,کانون صرافان امروز ۱۰ آبان ماه قیمت درهم را ۸ هزار و ۶۲۳ تومان برای خرید و ۸ هزار و ۸۲۸ تومان اعلام کرده است.,1401/08/10
قیمت لیر امروز ۱۰ آبان ماه ۱۴۰۱,قیمت لیر امروز ۱۰ آبان در بازار ارز تهران به هزار و ۸۰۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/08/10
قیمت پوند امروز ۱۰ آبان ماه ۱۴۰۱,نرخ و قیمت پوند انگلیس در صرافی های رسمی برای تاریخ ۱۰ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید پوند انگلیس در صرافی رسمی ۳۵۸۱۹ تومان است.,1401/08/10
قیمت سکه امروز دهم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز دهم آبان ماه ۱۴۰۱ به ۱۵ میلیون ۱۵۰ هزار تومان رسید.,1401/08/10
دلار آمریکا ثابت ماند,نرخ ارز در صرافی ملی و نرخ رسمی ۴۶ ارز توسط بانک مرکزی اعلام شد که برخی با نوسان همراه بوده است و برخی دیگر، ثبات قیمتی را تجربه کردند.,1401/08/10
طلای جهانی ثابت ماند,قیمت طلا امروز(سه‌شنبه) پس از رسیدن به پایین‌ترین سطح خود در بیش از یک هفته گذشته ثابت بود زیرا دلار در آستانه نشست سیاست‌گذاری فدرال رزرو آمریکا وجایی که بانک مرکزی احتمالاً افزایش بیش‌ازحد دیگری نرخ بهره را ارائه خواهد کرد، ثابت ماند.,1401/08/10
قیمت طلا امروز نهم آبان ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۹ آبان ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۵۷ هزار ۸۵۹ تومان رسید.,1401/08/09
قیمت دلار امروز ۹ آبان ماه ۱۴۰۱ / دلار صرافی ملی ثابت ماند,قیمت دلار برای تاریخ ۹ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۶۷۵ تومان است.,1401/08/09
قیمت درهم امروز ۹ آبان ماه ۱۴۰۱,کانون صرافان امروز ۹ آبان ماه قیمت درهم را ۸ هزار و ۵۳۱ تومان برای خرید و ۸ هزار و ۶۷۳ تومان اعلام کرده است.,1401/08/09
قیمت لیر امروز ۹ آبان ماه ۱۴۰۱,قیمت لیر امروز ۹ آبان در بازار ارز تهران به هزار و ۷۹۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/08/09
قیمت سکه امروز نهم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز نهم آبان ماه ۱۴۰۱ به ۱۵ میلیون ۱۲۰ هزار تومان رسید.,1401/08/09
نرخ دلار جهانی افزایش یافت,امروز، دوشنبه (۳۱ اکتبر) پس از آن که داده‌های شاخص قیمت مصرف‌کننده به فشارهای تورمی مداوم اشاره کرد، دلار افزایش یافت و این موضوع نشانه‌ای از کاهش سرعت کمپین سخت‌گیرانه سیاست‌های پولی تهاجمی فدرال رزرو آمریکا خواهد بود.,1401/08/09
نرخ رسمی ۹ ارز افزایش یافت,بانک مرکزی نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۹ ارز افزایش و نرخ ۱۱ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1401/08/09
قیمت طلای جهانی چند شد؟,قیمت طلا پس از کاهش حدود ۱.۳ درصدی در جلسه قبل، امروز(دوشنبه) ثابت بود زیرا سرمایه‌گذاران محتاطانه منتظر نشست سیاست‌گذاری فدرال‌رزرو ایالات‌متحده برای سرنخ‌هایی در مسیر افزایش نرخ بودند.,1401/08/09
قیمت طلا امروز هشت آبان ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۸ آبان ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۵۲ هزار ۷۸۰ تومان رسید.,1401/08/08
قیمت سکه امروز هشتم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز هشتم آبان ماه ۱۴۰۱ به ۱۴ میلیون ۹۴۰ هزار تومان رسید.,1401/08/08
قیمت دلار امروز ۸ آبان ماه ۱۴۰۱,قیمت دلار برای تاریخ ۸ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۶۷۵ تومان است.,1401/08/08
قیمت یورو امروز ۸ آبان ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۶۷۵ تومان برای خرید و ۲۸ هزار و ۹۶۴ تومان برای فروش اعلام شد.,1401/08/08
قیمت درهم امروز ۸ آبان ماه ۱۴۰۱,کانون صرافان امروز ۸ آبان ماه قیمت درهم را ۸ هزار و ۵۷۶ تومان برای خرید و ۸ هزار و ۷۳۸ تومان اعلام کرده است.,1401/08/08
قیمت لیر امروز ۸ آبان ماه ۱۴۰۱,قیمت لیر امروز ۸ آبان در بازار ارز تهران به هزار و ۷۸۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/08/08
قیمت پوند امروز ۸ آبان ماه ۱۴۰۱,نرخ و قیمت پوند انگلیس در صرافی های رسمی برای تاریخ ۸ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید پوند انگلیس در صرافی رسمی ۳۵۷۵۳ تومان است.,1401/08/08
بازار طلا به مسیر صعودی باز می گردد؟,قیمت طلا و نقره در معاملات اولیه روز جمعه آمریکا و پیش از تعطیلی بازارها نسبتا کاهش یافت و بار دیگر قربانی افزایش شاخص دلار آمریکا و افزایش بازدهی خزانه‌داری آمریکا برای پایان هفته معاملاتی شد. قیمت طلا پیش از تعطیلی بازار به ۱۶۴۵ دلار و ۷۰ سنت رسید و قیمت طلا در بازار معاملات آمریکا نیز به ۱۶۴۶ دلار و ۷۰ سنت رسید.,1401/08/08
نرخ رسمی ۲۸ ارز افزایش یافت,بانک مرکزی نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۸ ارز افزایش و نرخ ۸ ارز کاهش یافت، نرخ ۱۰ ارز ثابت ماند.,1401/08/08
قیمت طلا امروز هفت آبان ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۷ آبان ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۴۸ هزار ۱۶۳ تومان رسید.,1401/08/07
قیمت سکه امروز هفتم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز هفتم آبان ماه ۱۴۰۱ به ۱۵ میلیون تومان رسید.,1401/08/07
قیمت دلار امروز ۷ آبان ماه ۱۴۰۱,قیمت دلار برای تاریخ ۷ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۶۷۵ تومان است.,1401/08/07
قیمت یورو امروز ۷ آبان ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۶۷۵ تومان برای خرید و ۲۸ هزار و ۹۶۴ تومان برای فروش اعلام شد.,1401/08/07
قیمت درهم امروز ۷ آبان ماه ۱۴۰۱,کانون صرافان امروز ۷ آبان ماه قیمت درهم را ۸ هزار و ۵۵۵ تومان برای خرید و ۸ هزار و ۷۱۶ تومان اعلام کرده است.,1401/08/07
قیمت لیر امروز ۷ آبان ماه ۱۴۰۱,قیمت لیر امروز ۷ آبان در بازار ارز تهران به هزار و ۸۰۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/08/07
قیمت پوند امروز ۷ آبان ماه ۱۴۰۱,نرخ و قیمت پوند انگلیس در صرافی های رسمی برای تاریخ ۷ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید پوند انگلیس در صرافی رسمی ۳۵۶۵۷ تومان است.,1401/08/07
قیمت طلا تسلیم دلار شد,قیمت هر اونس طلا امروز با ۱.۱۱ درصد کاهش به ۱۶۴۴ دلار و ۸۶ سنت رسید.,1401/08/07
نرخ رسمی ۳۰ ارز کاهش یافت,بانک مرکزی نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۱۰ ارز افزایش و نرخ ۳۰ ارز کاهش یافت، نرخ ۶ ارز ثابت ماند.,1401/08/07
طلا باز هم به حرکت ادامه داد,قیمت هر اونس طلا امروز با ۰.۰۷ درصد افزایش به ۱۶۶۴ دلار و ۵۴ سنت رسید.,1401/08/06
قیمت سکه امروز پنجم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز پنجم آبان ماه ۱۴۰۱ به ۱۵ میلیون ۱۰۰ هزار تومان رسید.,1401/08/05
قیمت طلای جهانی بالا رفت,قیمت طلا امروز (پنجشنبه) افزایش یافت زیرا بازدهی دلار و خزانه داری آمریکا به دلیل انتظارات فزاینده در مورد انقباض سیاست‌های پولی آهسته‌تر توسط فدرال رزرو در اواخر سال کاهش یافت.,1401/08/05
قیمت سکه امروز چهارم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز چهارم آبان ماه ۱۴۰۱ به ۱۴ میلیون ۸۸۰ هزار تومان رسید.,1401/08/04
نرخ رسمی ۲۹ ارز افزایش یافت,بانک مرکزی نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۹ ارز افزایش و نرخ ۸ ارز کاهش یافت، نرخ ۹ ارز ثابت ماند.,1401/08/04
طلا در مسیر صعود,قیمت طلا امروز(چهارشنبه ۲۶ اکتبر) در برابر دلار ثابت ماند، اگر چه قیمت طلا در بازه محدودی قرار گرفته بود و سرمایه‌گذاران منتظر گزارش بیشتر در مورد سیاست سختگیرانه فدرال رزرو آمریکا بودند.,1401/08/04
نرخ رسمی ۱۶ ارز افزایش یافت,بانک مرکزی نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۱۶ ارز افزایش و نرخ ۲۱ ارز کاهش یافت، نرخ ۹ ارز ثابت ماند.,1401/08/03
ادامه کاهش قیمت طلا در بازار,قیمت هر اونس طلا امروز با ۰.۰۵ درصد کاهش به ۱۶۴۸ دلار و ۹۸ سنت رسید.,1401/08/03
قیمت سکه امروز دوم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز یک آبان ماه ۱۴۰۱ به ۱۴ میلیون ۹۰۰ هزار تومان رسید.,1401/08/02
نرخ رسمی ۱۳ ارز کاهش یافت,بانک مرکزی امروز، دوشنبه (۲ آبان)، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۱۶ ارز افزایش و نرخ ۱۳ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1401/08/02
عقب گرد قیمت طلا در بازارهای جهانی,قیمت طلا امروز(دوشنبه، ۲۴ اکتبر) ثابت بود و در جلسه قبل ۱.۸ درصد افزایش یافت زیرا به اتخاذ سیاست تهاجمی کمتر فدرال رزرو در اواخر سال برای مقابله با فشار ناشی از افزایش ارزش دلار امیدوار بود.,1401/08/02
قیمت طلا امروز اول آبان ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۱ آبان ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۳۸ هزار ۹۲۹ تومان رسید.,1401/08/01
قیمت دلار امروز ۱ آبان ماه ۱۴۰۱ / دلار دومین ماه پاییز را چطور شروع کرد؟,قیمت دلار برای تاریخ ۱ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۶۵۶ تومان است.,1401/08/01
قیمت یورو امروز ۱ آبان ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۶۵۳ تومان برای خرید و ۲۸ هزار و ۹۴۱ تومان برای فروش اعلام شد.,1401/08/01
قیمت درهم امروز ۱ آبان ماه ۱۴۰۱,کانون صرافان امروز ۱ آبان ماه قیمت درهم را ۸ هزار و ۳۸۵ تومان برای خرید و ۸ هزار و ۵۲۴ تومان اعلام کرده است.,1401/08/01
قیمت لیر امروز ۱ آبان ماه ۱۴۰۱,قیمت لیر امروز ۱ آبان در بازار ارز تهران به هزار و ۷۷۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/08/01
قیمت پوند امروز ۱ آبان ماه ۱۴۰۱,نرخ و قیمت پوند انگلیس در صرافی های رسمی برای تاریخ ۱ آبان ماه ۱۴۰۱ اعلام شد. قیمت خرید پوند انگلیس در صرافی رسمی ۳۵۳۵۷ تومان است.,1401/08/01
قیمت سکه امروز یکم آبان ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز یک آبان ماه ۱۴۰۱ به ۱۴ میلیون ۹۵۰ هزار تومان رسید.,1401/08/01
نرخ رسمی ۲۵ ارز افزایش یافت,بانک مرکزی نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۵ ارز افزایش و نرخ ۱۰ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1401/08/01
قیمت طلا ۱۰۰ دلار دیگر کاهش می یابد؟,قیمت طلا در روز جمعه و در حالی که بازارها بر روی چرخه انقباضی آهسته‌تر فدرال رزرو پس از نشست نوامبر افزایش یافته بودند،یک رالی قوی داشت. تحلیلگران اکنون به داده‌های تولید ناخالص داخلی سه ماهه سوم و گزارش‌های درآمدی هفته آینده توجه زیادی دارند تا نگاه بهتری به وضعیت اقتصاد ایالات‌متحده داشته باشند.,1401/08/01
قیمت سکه امروز سی ام مهر ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز سی ام مهر مهر ماه ۱۴۰۱ به ۱۵ میلیون تومان رسید.,1401/07/30
باید به آینده طلا خوشبین بود؟,بازار طلا در اواسط هفته به پایین‌ترین حد خود در دو سال اخیر رسیده است. با این حال، بر اساس آخرین نظرسنجی هفتگی طلای کیتکو نیوز، تمایلات نزولی مستمر می‌تواند سود هفته آینده را محدود کند.,1401/07/30
نرخ رسمی ۲۲ ارز افزایش یافت,بانک مرکزی امروز، نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۲۲ ارز افزایش و نرخ ۱۶ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1401/07/30
افزایش قیمت طلا در پی موازنه ین و دلار,قیمت هر اونس طلا امروز با ۱.۸۲ درصد افزایش به ۱۶۵۷ دلار و ۶۹ سنت رسید.,1401/07/30
طلا سقوط کرد,قیمت هر اونس طلا امروز با ۰.۴۷ درصد کاهش به ۱۶۲۰ دلار و ۳۳ سنت رسید.,1401/07/29
قیمت طلا امروز بیست و هشت مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۲۸ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۳۸ هزار ۹۲۹ تومان رسید.,1401/07/28
الماس چه فرقی با برلیان دارد؟ / هر قیراط چند گرم است؟,اگر تصور می کنید الماس و برلیان یکسان هستند باید اشاره کرد که آن ها دارای تفاوت هایی هستند. با این مطلب همراه ما باشید تا تفاوت الماس و برلیان را بدانید.,1401/07/28
قیمت دلار امروز ۲۸ مهر ماه ۱۴۰۱ / دلار در پایان هفته چند؟,قیمت دلار برای تاریخ ۲۸ مهر ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۶۴۶ تومان است.,1401/07/28
قیمت یورو امروز ۲۸ مهر ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۶۴۶ تومان برای خرید و ۲۸ هزار و ۹۳۴ تومان برای فروش اعلام شد.,1401/07/28
قیمت درهم امروز ۲۸ مهر ماه ۱۴۰۱,کانون صرافان امروز ۲۸ مهر ماه قیمت درهم را ۸ هزار و ۳۲۸ تومان برای خرید و ۸ هزار و ۴۶۵ تومان اعلام کرده است.,1401/07/28
قیمت لیر امروز ۲۸ مهر ماه ۱۴۰۱,قیمت لیر امروز ۲۸ مهر در بازار ارز تهران به هزار و ۷۶۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/07/28
قیمت پوند امروز ۲۸ مهر ماه ۱۴۰۱,نرخ و قیمت پوند انگلیس در صرافی های رسمی برای تاریخ ۲۸ مهر ماه ۱۴۰۱ اعلام شد. قیمت خرید پوند انگلیس در صرافی رسمی ۳۵۳۶۳ تومان است.,1401/07/28
قیمت سکه امروز بیست و هشتم مهر ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست و هشتم مهر مهر ماه ۱۴۰۱ به ۱۴ میلیون و ۹۰۰ هزار تومان رسید.,1401/07/28
قیمت طلای جهانی بر مدار نزولی,قیمت طلا امروز (پنجشنبه) تحت فشار افزایش دلار و بازده خزانه‌داری آمریکا در پایین‌ترین سطح سه هفته‌ای خود باقی ماند و نگرانی‌هایی هست که فدرال رزرو با افزایش شدید نرخ بهره ادامه خواهد داد.,1401/07/28
قیمت طلا امروز بیست و هفت مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۲۷ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۳۷ هزار ۳۱۳ تومان رسید.,1401/07/27
قیمت دلار امروز ۲۷ مهر ماه ۱۴۰۱ / افزایش ۱۰ تومانی دلار صرافی ملی,قیمت دلار برای تاریخ ۲۷ مهر ماه ۱۴۰۱ اعلام شد. قیمت خرید دلار در صرافی ملی ۲۸۶۴۶ تومان است.,1401/07/27
قیمت یورو در صرافی ملی امروز ۲۷ مهر ماه ۱۴۰۱,آخرین قیمت معاملاتی یورو در صرافی ملی ۲۸ هزار و ۶۴۶ تومان برای خرید و ۲۸ هزار و ۹۳۴ تومان برای فروش اعلام شد.,1401/07/27
آخرین قیمت درهم امروز ۲۷ مهر ماه ۱۴۰۱,کانون صرافان امروز ۲۷ مهر ماه قیمت درهم را ۸ هزار و ۳۲۷ تومان برای خرید و ۸ هزار و ۴۶۱ تومان اعلام کرده است.,1401/07/27
قیمت لیر امروز ۲۷ مهر ماه ۱۴۰۱,قیمت لیر امروز ۲۷ مهر در بازار ارز تهران به هزار و ۷۷۰ تومان رسید. ارزش پول ترکیه نسبت به ابتدای سال تفاوت محسوسی ندارد، ولی در قیاس با سال گذشته حدود ۴۰ درصد ریزش داشته است.,1401/07/27
قیمت سکه امروز بیست و هفتم مهر ۱۴۰۱,قیمت هر قطعه سکه تمام بهار آزادی طرح جدید، امروز بیست و هفتم مهر مهر ماه ۱۴۰۱ به ۱۴ میلیون و ۹۳۰ هزار تومان رسید.,1401/07/27
قیمت طلا در سال آینده چقدر افزایش می یابد؟,صنعت جهانی طلا انتظار دارد قیمت این فلز گرانبها طی یک سال آینده ۱۰ درصد بالا رفته و به ۱۸۳۰ دلار و ۵۰ سنت در هر اونس برسد.,1401/07/27
نرخ رسمی ۱۴ ارز افزایش یافت,بانک مرکزی امروز نرخ رسمی ۴۶ ارز را اعلام کرد که بر اساس آن نرخ ۱۴ ارز افزایش و نرخ ۲۱ ارز کاهش یافت، نرخ باقی ارزها ثابت ماند.,1401/07/27
تثبیت دلار قیمت طلا را کاهش داد,قیمت طلا امروز(چهارشنبه، ۱۹ اکتبر) با ثابت‌ماندن دلار کاهش یافت، در حالی که تعهد فدرال رزرو ایالات‌متحده به تشدید سیاست‌های پولی نیز بر جذابیت شمش با بازده صفر تأثیر گذاشت.,1401/07/27
قیمت طلا امروز بیست و شش مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۲۶ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۴۱ هزار ۶۹۹ تومان رسید.,1401/07/26
